Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v^2 (m^2/s^4),F_lost (N)
2023-03-04 15:14:55.607,11521,80.83333333333333,7,100,False,12,car,0.0,0 days 00:29:54.610000,8.245,2.083333333333357,6534.027777777777,4560.577192302386
2023-03-04 15:14:56.007,10445,81.66666666666667,7,100,False,12,car,0.4,0 days 00:29:55.010000,40.91166666666667,2.546296296296248,6669.444444444445,3530.702486319012
2023-03-04 15:14:56.207,10529,82.22222222222221,8,100,False,12,car,0.6,0 days 00:29:55.210000,57.356111111111105,2.777777777777743,6760.493827160492,3345.520947957987
2023-03-04 15:14:56.407,10609,82.77777777777777,8,100,False,12,car,0.8,0 days 00:29:55.410000,73.91166666666666,2.7110042735043294,6852.160493827159,3405.6653316491256
2023-03-04 15:14:56.727,10737,83.61111111111111,8,100,False,12,car,1.12,0 days 00:29:55.730000,100.66722222222222,2.1048928830791453,6990.817901234568,3919.9260802004555
2023-03-04 15:14:57.087,10798,84.16666666666667,8,100,False,12,car,1.48,0 days 00:29:56.090000,130.96722222222223,1.5432098765431874,7084.027777777778,4380.700398112718
2023-03-04 15:14:57.447,10871,84.72222222222221,8,100,False,12,car,1.84,0 days 00:29:56.450000,161.46722222222223,2.336860670194028,7177.854938271604,3722.8693124602682
2023-03-04 15:14:57.647,10901,85.27777777777777,8,100,False,12,car,2.04,0 days 00:29:56.650000,178.52277777777778,2.1070075757576348,7272.299382716048,3892.2829035218147
2023-03-04 15:14:58.087,10942,85.55555555555556,8,100,False,12,car,2.48,0 days 00:29:57.090000,216.16722222222222,1.7206377500495194,7319.753086419753,4215.802582783575
2023-03-04 15:14:58.327,10995,86.11111111111111,8,100,False,12,car,2.72,0 days 00:29:57.330000,236.8338888888889,2.0667989417989503,7415.123456790124,3919.237591855258
2023-03-04 15:14:58.647,11086,86.66666666666667,8,100,False,12,car,3.04,0 days 00:29:57.650000,264.5672222222222,0.7440476190476488,7511.111111111112,5027.337871575066
2023-03-04 15:14:58.887,11068,86.66666666666667,8,100,False,12,car,3.28,0 days 00:29:57.890000,285.3672222222222,0.5823382628267098,7511.111111111112,5152.391189546139
2023-03-04 15:14:59.126,11114,86.94444444444444,8,100,False,12,car,3.519,0 days 00:29:58.129000,306.14694444444444,1.0364674686400264,7559.336419753086,4780.806392849865
2023-03-04 15:14:59.446,11115,87.22222222222221,8,100,False,12,car,3.839,0 days 00:29:58.449000,334.05805555555554,0.405092592592581,7607.716049382715,5287.388283180006
2023-03-04 15:14:59.726,11177,87.22222222222221,8,100,False,12,car,4.119,0 days 00:29:58.729000,358.48027777777776,0.28594771241832007,7607.716049382715,5417.647327100438
2023-03-04 15:15:00.126,11232,87.5,8,100,False,12,car,4.519,0 days 00:29:59.129000,393.4802777777778,0.9650072150072191,7656.25,4863.814425258294
2023-03-04 15:15:00.566,11215,88.05555555555556,8,100,False,12,car,4.959,0 days 00:29:59.569000,432.2247222222222,0.33670033670034627,7753.780864197531,5341.049535680669
2023-03-04 15:15:00.726,11269,88.05555555555556,8,100,False,12,car,5.119,0 days 00:29:59.729000,446.31361111111113,0.6172839506172352,7753.780864197531,5135.227782943531
2023-03-04 15:15:00.926,11231,88.33333333333333,8,100,False,12,car,5.319,0 days 00:29:59.929000,463.9802777777778,0.7575757575757791,7802.777777777777,4982.041720457386
2023-03-04 15:15:01.166,11254,88.33333333333333,8,100,True,12,car,5.559,0 days 00:30:00.169000,485.18027777777775,-1.0416666666666288,7802.777777777777,6486.9033680502835
2023-03-04 15:15:01.326,11127,88.05555555555556,8,100,False,12,car,5.719,0 days 00:30:00.329000,499.26916666666665,-1.0416666666666288,7753.780864197531,6440.992057371157
2023-03-04 15:15:01.566,11180,88.05555555555556,8,100,False,12,car,5.959,0 days 00:30:00.569000,520.4025,5.684341886080802e-14,7753.780864197531,5602.970210725504
2023-03-04 15:15:01.806,11166,88.05555555555556,8,100,False,12,car,6.199,0 days 00:30:00.809000,541.5358333333334,0.0,7753.780864197531,5595.95396895899
